text,font_size,font_name,is_bold,is_italic,x0,x1,y0,y1,y_pos,text_alignment,line_spacing,page,is_uppercase,num_words,text_length,contains_colon_or_dot,is_numbered_heading,has_bullets_or_dashes,pdf_file
The seed money requested will allow libraries to realign their budgets and services as the infrastructure,9.959999999999981,ArialMT,0,0,90.04050000000002,524.843303999999,272.90741999999983,282.8674199999998,277.8874199999998,left,23.037480000000016,9,0,16,105,0,0,0,file03.pdf
"and content of the ODL is created and secured. Some of the funding will be new money, although there",9.95999999999998,Arial-ItalicMT,0,1,90.04050000000002,524.725776,261.5032199999998,271.4632199999998,266.48321999999985,left,11.404200000000003,9,0,19,100,1,0,0,file03.pdf
is  every  indication  that  existing  budgets  and  methods  of  operating  may  be  modified  as  a  result  of,9.95999999999998,Arial-ItalicMT,0,1,90.04050000000004,524.848283999999,250.09901999999983,260.0590199999998,255.07901999999982,left,11.404200000000003,9,0,17,113,0,0,0,file03.pdf
"recommendations. During this phase the polices, procedures, governance structures and accountability",9.960000000000008,ArialMT,0,0,90.04050000000004,524.6739839999999,238.57529999999983,248.53529999999984,243.55529999999982,left,11.523719999999969,9,0,11,100,1,0,0,file03.pdf
"mechanisms of the ODL will be put in place. Pilot projects will be initiated, evaluated and expanded.",9.960000000000008,ArialMT,0,0,90.04050000000004,524.6958959999996,226.93205999999984,236.89205999999984,231.91205999999983,left,11.643239999999992,9,0,17,101,1,0,0,file03.pdf
"Information resources will be identified, contracts for these resources will be negotiated and resources",9.960000000000008,ArialMT,0,0,90.04050000000004,524.6391239999999,215.40833999999984,225.36833999999985,220.38833999999986,left,11.523719999999997,9,0,14,104,0,0,0,file03.pdf
will be made deployed through the ODL. Regular evaluation during this phase will ensure the ODL is,9.960000000000008,ArialMT,0,0,90.04050000000004,524.6092439999995,203.88461999999984,213.84461999999985,208.86461999999983,left,11.523719999999997,9,0,17,98,1,0,0,file03.pdf
achieving its objectives and is accountable to its key communities.,9.960000000000008,ArialMT,0,0,90.04050000000004,368.5738920000003,192.36089999999984,202.32089999999985,197.34089999999986,left,11.523719999999997,9,0,10,67,1,0,0,file03.pdf
Phase III: Operating and Growing the ODL,9.960000000000008,Arial-BoldMT,1,0,90.04050000000004,282.46371600000015,169.56245999999985,179.52245999999985,174.54245999999983,left,22.79844,9,0,7,40,1,0,0,file03.pdf
Timeline: January 2007 -,9.960000000000008,Arial-ItalicMT,0,1,90.04050000000004,197.63240400000004,146.52497999999986,156.48497999999987,151.50497999999988,left,23.037479999999988,9,0,4,24,1,0,0,file03.pdf
Funding: $50 Million annually ($35 Million requested from government),9.960000000000008,Arial-ItalicMT,0,1,90.04050000000004,391.5406560000003,135.00122,144.96125999999987,139.98123999999993,left,11.523719999999997,9,0,9,69,1,0,0,file03.pdf
Result: The ODL is fully operational and sustainable,9.960000000000008,Arial-ItalicMT,0,1,90.0405,312.53195999999997,112.08325999999998,122.04329999999996,117.06327999999996,left,22.91795999999991,9,0,8,52,1,0,0,file03.pdf
In the third phase the ODL moves into the operational stage. Ontarians will experience the full benefits,9.960000000000008,ArialMT,0,0,90.05045999999999,518.7089400000003,88.92629999999994,98.88629999999995,93.90629999999994,left,23.15700000000001,9,0,17,104,1,0,0,file03.pdf
of the initiative and libraries will consolidate support around the ODL to grow resources and extend,9.960000000000008,ArialMT,0,0,90.05045999999999,503.4840840000002,77.40257999999994,87.36257999999995,82.38257999999995,left,11.523719999999997,9,0,16,100,0,0,0,file03.pdf
RFP: To Develop the Ontario Digital Library Business Plan,7.560000000000002,Arial-BoldItalicMT,1,1,90.0406,284.2736320000001,49.52484,57.08484,53.30484,left,30.27773999999995,9,0,9,57,1,0,0,file03.pdf
March  2003,7.560000000000002,Arial-BoldItalicMT,1,1,296.7052960000001,340.93432000000007,49.52484,57.08484,53.30484,center,0.0,9,0,2,11,0,0,0,file03.pdf
9999,9.000000000000002,Arial-BlackItalic,0,1,516.3975999999999,524.6505999999999,48.0961,58.167100000000005,53.131600000000006,right,1.082260000000005,9,0,1,4,0,0,0,file03.pdf
capabilities. The challenge is to secure resources sufficient to both sustain the original investments and,9.959999999999921,ArialMT,0,0,90.0406,522.0426519999992,708.65844,718.61844,713.63844,left,,10,0,15,106,1,0,0,file03.pdf
to enhance the ODL.,9.959999999999923,ArialMT,0,0,90.0406,180.27321999999998,697.13472,707.0947199999999,702.11472,left,11.523720000000026,10,0,4,19,1,0,0,file03.pdf
The ongoing funding of the ODL will be based on a partnership model involving all the key participants,9.959999999999921,ArialMT,0,0,90.0406,518.4958959999994,674.21676,684.17676,679.19676,left,22.917959999999994,10,0,18,102,0,0,0,file03.pdf
"(i.e. government, libraries, donors, public and private sectors). All participants (i.e. beneficiaries) are",9.959999999999923,ArialMT,0,0,90.0406,506.73811599999965,662.69302,672.6530399999999,667.6730299999999,left,11.523720000000026,10,0,13,107,1,0,0,file03.pdf
expected to make financial contributions to the ODL. It is important in achieving the full impact of the,9.959999999999924,ArialMT,0,0,90.05056,509.27990799999924,651.1693,661.1293,656.1493,left,11.523739999999975,10,0,18,104,1,0,0,file03.pdf
"ODL on Ontario’s economy, society and learning support that all library sectors are participants",9.959999999999923,ArialMT,0,0,90.05056,488.20454799999965,639.64558,649.6055799999999,644.6255799999999,left,11.523720000000026,10,0,14,96,0,0,0,file03.pdf
"(university, colleges, public libraries and schools).",9.959999999999923,ArialMT,0,0,90.05056,298.99143999999984,628.12186,638.0818599999999,633.10186,left,11.523720000000026,10,0,6,53,1,0,0,file03.pdf
"The proposed funding model requires a continuing government investment, but also recognizes that as",9.959999999999923,ArialMT,0,0,90.05056,522.1561959999997,610.60222,620.56224,615.58223,left,17.519619999999918,10,0,14,99,0,0,0,file03.pdf
the ODL matures a growing share of ODL funding will come from libraries and non-governmental,9.959999999999923,ArialMT,0,0,90.0406,497.32093599999973,599.1980400000001,609.15804,604.17804,left,11.404199999999946,10,0,15,92,0,0,0,file03.pdf
sources. During the 3-year implementation phase (2004 – 2006) libraries will realign their budgets to,9.959999999999923,ArialMT,0,0,90.0406,509.7261159999995,587.6743200000001,597.63432,592.6543200000001,left,11.523720000000026,10,0,15,101,1,0,0,file03.pdf
enable ongoing funding contributions to ODL. During the same period ODL must build the proposed,9.959999999999923,ArialMT,0,0,90.0406,509.2291119999991,576.1506,586.1106,581.1306,left,11.523720000000026,10,0,15,95,1,0,0,file03.pdf
endowment and secure public and private sector gifts and/or in-kind contributions. The following chart,9.959999999999921,ArialMT,0,0,90.0406,515.8047039999992,564.62688,574.58688,569.60688,left,11.523720000000026,10,0,14,102,1,0,0,file03.pdf
outlines the model. This model is based on these assumptions:,9.959999999999923,ArialMT,0,0,90.0406,355.93674400000015,553.10316,563.0631599999999,558.0831599999999,left,11.523720000000026,10,0,10,61,1,0,0,file03.pdf
1.,9.959999999999923,ArialMT,0,0,108.03832,118.59392799999999,535.58352,545.54352,540.5635199999999,left,17.51963999999998,10,0,1,2,1,0,0,file03.pdf
that ODL expenditures will increase by 50% over a 10 year period,9.959999999999923,ArialMT,0,0,126.02608000000001,403.37622400000026,535.58352,545.54352,540.5635199999999,left,0.0,10,0,12,64,0,0,0,file03.pdf
2.,9.959999999999923,ArialMT,0,0,108.03832,118.59392799999999,518.1834,528.1433999999999,523.1633999999999,left,17.400120000000015,10,0,1,2,1,0,0,file03.pdf
that government funding will decrease from 70% to 45% during that 10 year period,9.959999999999923,ArialMT,0,0,126.02608000000001,473.2964200000003,518.1834,528.1433999999999,523.1633999999999,left,0.0,10,0,14,80,0,0,0,file03.pdf
3.,9.95999999999998,ArialMT,0,0,108.03832,118.597912,500.66375999999997,510.62375999999995,505.64375999999993,left,17.51963999999998,10,0,1,2,1,0,0,file03.pdf
"that library contributions, endowment and gifts/in-kind funding will increase from 30% to 55%",9.95999999999998,ArialMT,0,0,126.03604,514.0397920000001,500.66375999999997,510.62375999999995,505.64375999999993,left,0.0,10,0,13,93,0,0,0,file03.pdf
during the same period,9.95999999999998,ArialMT,0,0,126.046,225.548392,489.14003999999994,499.1000399999999,494.1200399999999,left,11.523720000000026,10,0,4,22,0,0,0,file03.pdf
OVERVIEW OF ODL FUNDING MODEL,9.95999999999998,Arial-BoldMT,1,0,245.80504000000002,423.01136800000006,460.21619999999996,470.17619999999994,465.1962,left,28.923839999999984,10,1,5,29,0,0,0,file03.pdf
Funding Source,12.0,Arial-BoldMT,1,0,114.4006,205.6798,434.50800000000004,446.50800000000004,440.50800000000004,left,23.6681999999999,10,0,2,14,0,0,0,file03.pdf
Government,9.95999999999998,ArialMT,0,0,114.4006,169.78318000000002,422.45844,432.41844,427.43844,left,14.089560000000063,10,0,1,10,0,0,0,file03.pdf
Libraries,9.95999999999998,ArialMT,0,0,114.40059999999994,153.16292799999994,410.45664,420.41664,415.43664,left,12.001800000000003,10,0,1,9,0,0,0,file03.pdf
Endowment,9.95999999999998,ArialMT,0,0,114.41055999999998,167.74735599999997,398.45484,408.41483999999997,403.43484,left,12.001800000000003,10,0,1,9,0,0,0,file03.pdf
Gifts/In-Kind,9.95999999999998,ArialMT,0,0,114.41056000000003,168.96148000000002,386.45304,396.41303999999997,391.43304,left,12.001800000000003,10,0,1,13,0,0,0,file03.pdf
TOTAL  ANNUAL,9.95999999999998,Arial-BoldMT,1,0,114.41056000000003,195.06166000000005,374.57076,384.53076,379.55075999999997,left,11.88227999999998,10,1,2,13,0,0,0,file03.pdf
2007,12.0,Arial-BoldMT,1,0,313.3606,342.48699999999997,434.50800000000004,446.50800000000004,440.50800000000004,center,61.97724000000005,10,0,1,4,0,0,0,file03.pdf
$35M (70%),9.95999999999998,ArialMT,0,0,300.44344,354.97045600000007,422.45844,432.41844,427.43844,center,14.089560000000063,10,1,2,10,0,0,0,file03.pdf
$10M (20%),9.95999999999998,ArialMT,0,0,300.47331999999994,354.9844,410.45664,420.41664,415.43664,center,12.001800000000003,10,1,2,10,0,0,0,file03.pdf
$4.5M (9%),9.95999999999998,ArialMT,0,0,301.77808000000005,353.5531480000001,398.45484,408.41483999999997,403.43484,center,12.001800000000003,10,1,2,10,1,0,0,file03.pdf
$0.5M (1%),9.95999999999998,ArialMT,0,0,301.79800000000006,353.5870120000001,386.45304,396.41303999999997,391.43304,center,12.001800000000003,10,1,2,10,1,0,0,file03.pdf
$50M,9.95999999999998,ArialMT,0,0,314.32768000000004,338.46076000000005,374.45124,384.41123999999996,379.43124,center,12.001800000000003,10,1,1,4,0,0,0,file03.pdf
2017,12.0,Arial-BoldMT,1,0,427.6006,456.7282,434.50800000000004,446.50800000000004,440.50800000000004,right,62.096760000000074,10,0,1,4,0,0,0,file03.pdf
$33.75M (45%),9.95999999999998,ArialMT,0,0,408.06124,475.78326400000003,422.45844,432.41844,427.43844,right,14.089560000000063,10,1,2,13,1,0,0,file03.pdf
$22.5M (30%),9.95999999999998,ArialMT,0,0,410.72056,473.14486,410.45664,420.41664,415.43664,right,12.001800000000003,10,1,2,12,1,0,0,file03.pdf
$15M (20%),9.95999999999998,ArialMT,0,0,414.68464000000006,469.2355600000001,398.45484,408.41483999999997,403.43484,right,12.001800000000003,10,1,2,10,0,0,0,file03.pdf
$3.75M (5%),9.95999999999998,ArialMT,0,0,413.38984000000005,470.5801600000001,386.45304,396.41303999999997,391.43304,right,12.001800000000003,10,1,2,11,1,0,0,file03.pdf
$75M,9.95999999999998,ArialMT,0,0,428.55892000000006,452.69200000000006,374.45124,384.41123999999996,379.43124,right,12.001800000000003,10,1,1,4,0,0,0,file03.pdf
"While the private sector will be invited to participate in the ODL through the endowment, gifts and in-",9.95999999999998,ArialMT,0,0,90.04840000000002,506.9092600000004,339.41195999999997,349.37195999999994,344.3919599999999,left,35.03928000000002,10,0,18,103,0,0,0,file03.pdf
"kind contributions, the ODL will also explore compatible commercial services which leverage the reach",9.95999999999998,ArialMT,0,0,90.04840000000002,519.9638319999989,327.88823999999994,337.8482399999999,332.8682399999999,left,11.523720000000026,10,0,14,101,0,0,0,file03.pdf
of the ODL and help to offset operating costs.,9.95999999999998,ArialMT,0,0,90.04840000000002,282.5473120000001,316.3645199999999,326.3245199999999,321.3445199999999,left,11.523720000000026,10,0,9,46,1,0,0,file03.pdf
A $50M budget leverages the consortium buying power of the province’s libraries to secure the best,9.95999999999998,ArialMT,0,0,90.04840000000002,508.5277600000003,293.3270399999999,303.2870399999999,298.3070399999999,left,23.037480000000016,10,0,16,98,0,0,0,file03.pdf
"prices for information resources, the widest accessibility and the most favourable contracts. A budget of",9.959999999999981,ArialMT,0,0,90.04840000000002,523.3821039999999,281.9228399999999,291.8828399999999,286.90283999999986,left,11.404200000000003,10,0,15,105,1,0,0,file03.pdf
this nature will ensure a core digital collection of sufficient scope and coverage to address a substantial,9.95999999999998,ArialMT,0,0,90.04840000000002,521.0823399999992,270.39911999999987,280.35911999999985,275.37911999999983,left,11.523720000000026,10,0,17,107,0,0,0,file03.pdf
amount of the wide and diverse information and learning needs of the citizens of Ontario (an overview,9.95999999999998,ArialMT,0,0,90.04840000000002,516.8184640000005,258.87539999999984,268.8353999999998,263.8553999999998,left,11.523720000000026,10,0,17,101,0,0,0,file03.pdf
of the nature of the ODL digital collection is appended). The proposed ODL expenditures in 2006,9.960000000000008,ArialMT,0,0,90.04840000000002,507.5775760000001,247.35167999999985,257.31167999999985,252.33167999999984,left,11.523719999999969,10,0,16,95,1,0,0,file03.pdf
represent an investment of $5.00 per citizen.,9.960000000000008,Arial-BoldItalicMT,1,1,90.04840000000002,292.14576399999993,235.82795999999985,245.78795999999986,240.80795999999987,left,11.523719999999997,10,0,7,45,1,0,0,file03.pdf
It is important to recognize that every new dollar per citizen invested in the Ontario Digital Library has a,9.960000000000008,ArialMT,0,0,90.04840000000002,520.5255760000002,212.90999999999985,222.86999999999986,217.88999999999987,left,22.917959999999994,10,0,19,108,0,0,0,file03.pdf
double benefit: it supports a province-wide library of high quality information resources and it,9.960000000000008,ArialMT,0,0,90.04840000000002,476.71552000000065,201.38627999999986,211.34627999999987,206.36627999999985,left,11.523719999999997,10,0,14,96,1,0,0,file03.pdf
strengthens every local library in Ontario by allowing them to reinvest existing dollars in new resources,9.960000000000008,ArialMT,0,0,90.04840000000002,519.1361560000003,189.86255999999986,199.82255999999987,194.84255999999988,left,11.523719999999997,10,0,16,105,0,0,0,file03.pdf
that enhance local services. This multiplier means that for every dollar invested in ODL the return,9.960000000000008,Arial-BoldItalicMT,1,1,90.04840000000002,521.5624119999998,178.33883999999986,188.29883999999987,183.31883999999985,left,11.523719999999997,10,0,16,99,1,0,0,file03.pdf
on investment is worth $2 of value for Ontario.,9.960000000000008,Arial-BoldItalicMT,1,1,90.04840000000002,301.64561199999997,166.81511999999987,176.77511999999987,171.79511999999988,left,11.523719999999997,10,0,9,47,1,0,0,file03.pdf
RFP: To Develop the Ontario Digital Library Business Plan,7.560000000000002,Arial-BoldItalicMT,1,1,90.0406,284.2736320000001,49.52484,57.08484,53.30484,left,119.69027999999987,10,0,9,57,1,0,0,file03.pdf
